vulnerability_id,component,installed_version,severity,runtime_presence,build_or_runtime,exploitability,fixed_versions,fix_available,scanner,sources,decision,action,owner,due_date,exception_status
CVE-2026-12087,libperl5.38t64,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-12087,perl,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-12087,perl-base,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-12087,perl-modules-5.38,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-12912,libtiff6,4.5.1+git230720-4ubuntu2.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-13221,libperl5.38t64,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-13221,perl,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-13221,perl-base,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-13221,perl-modules-5.38,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-13595,bsdutils,1:2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-13595,libblkid1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-13595,libfdisk1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-13595,libmount1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-13595,libsmartcols1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-13595,libuuid1,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-13595,mount,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-13595,util-linux,2.39.3-9ubuntu6.5,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-13757,libp11-kit0,0.25.3-4ubuntu2.1,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE;TRIVY,GRYPE;TRIVY,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-15308,libpython3.12-minimal,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-15308,libpython3.12-stdlib,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-15308,python3.12,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-15308,python3.12-minimal,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-15370,libssh-4,0.10.6-2ubuntu0.4,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-15534,libperl5.38t64,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-15534,perl,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-15534,perl-base,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-15534,perl-modules-5.38,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-15588,libglib2.0-0t64,2.80.0-6ubuntu3.8,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-15806,libpython3.12-minimal,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-15806,libpython3.12-stdlib,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-15806,python3.12,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-15806,python3.12-minimal,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-16118,libglib2.0-0t64,2.80.0-6ubuntu3.8,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-16768,libgdk-pixbuf-2.0-0,2.42.10+dfsg-3ubuntu3.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-16768,libgdk-pixbuf2.0-common,2.42.10+dfsg-3ubuntu3.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-17084,libpython3.12-minimal,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-17084,libpython3.12-stdlib,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-17084,python3.12,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-17084,python3.12-minimal,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-18477,tar,1.35+dfsg-3ubuntu0.4,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE;TRIVY,GRYPE;TRIVY,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-18503,libpython3.12-minimal,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-18503,libpython3.12-stdlib,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-18503,python3.12,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-18503,python3.12-minimal,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-18508,tar,1.35+dfsg-3ubuntu0.4,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE;TRIVY,GRYPE;TRIVY,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-18938,libp11-kit0,0.25.3-4ubuntu2.1,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-19487,libperl5.38t64,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-19487,perl,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-19487,perl-base,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-19487,perl-modules-5.38,5.38.2-3.2ubuntu0.3,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-19617,libdevmapper1.02.1,2:1.02.185-3ubuntu3.2,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE;TRIVY,GRYPE;TRIVY,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-19672,libpython3.12-minimal,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-19672,libpython3.12-stdlib,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-19672,python3.12,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-19672,python3.12-minimal,3.12.3-1ubuntu0.16,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,NONE_REPORTED,NO_OR_UNKNOWN,GRYPE,GRYPE,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-25680,golang.org/x/net,v0.53.0,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,0.55.0,YES,TRIVY,TRIVY,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
CVE-2026-27142,stdlib,v1.25.0,MEDIUM,PRESENT_IN_RUNTIME_IMAGE,RUNTIME_IMAGE,NOT_ASSESSED_SCANNER_DATA_UNAVAILABLE,"1.25.8, 1.26.1",YES,TRIVY,TRIVY,OPEN_REMAINING_MANUAL_REVIEW_REQUIRED,MANUAL_REVIEW_REQUIRED,OWNER_UNASSIGNED,DUE_DATE_OWNER_REQUIRED,NO_APPROVED_EXCEPTION
